"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"USB PRR","USB","","13.5","12/27/2024","","","0.250000","4.00%","21.050000","14.570000","16.400000","1.830000","-4.650000","17.010000","17.890000","-3.570000","-8.350000","15.620000","20.350000","14.240000","20.350000","35.000000","16.250000","44.790000","35.180000","53.980000","51.390000","47.120000","27.270000","63.570000","69.780000","13.500000","54.640000","32.570000","0.642464","-0.295422","0.273167","-0.170248","-0.128430","-0.049448","-0.180271","0.375192","61.397140","63.411987","31.853326","74.677658","-2.362243","-0.644785","32.994157","35.856969","63.444048","87.507037","71.438526","37.908032","37.841014","52.642385","14.868256","12.117390","-0.170248","-0.295422","0.273167","0.642464","0.642464","17.121706","0.273167","28.202700","69.044823","-0.049448","-0.128430","-0.177878","80.164800","65.350000","73.333097","39.323966","50.687002","38.888694","52.186697","45.195158","58.524711","<1B USD"
"USB PRS","USB","","13.5","12/27/2024","","","0.280000","4.50%","22.080000","16.440000","18.710000","2.270000","-3.370000","19.390000","20.320000","-3.520000","-7.910000","18.070000","22.970000","16.220000","22.970000","35.000000","18.540000","44.790000","35.180000","53.980000","51.390000","47.120000","27.270000","63.570000","69.780000","13.500000","54.640000","32.570000","0.642464","-0.295422","0.273167","-0.170248","-0.128430","-0.049448","-0.180271","0.375192","61.397140","63.411987","31.853326","74.677658","-2.362243","-0.644785","32.994157","35.856969","63.444048","87.507037","71.438526","37.908032","37.841014","52.642385","14.868256","12.117390","-0.170248","-0.295422","0.273167","0.642464","0.642464","17.121706","0.273167","28.202700","69.044823","-0.049448","-0.128430","-0.177878","80.164800","65.350000","73.333097","39.323966","50.687002","38.888694","52.186697","45.195158","58.524711","<1B USD"
"UZD","USM","BB","9.5","11/29/2024","9/1/2025","","0.390000","6.25%","24.160000","16.770000","23.840000","7.070000","-0.320000","23.620000","23.050000","0.950000","3.410000","22.000000","24.200000","14.860000","24.800000","7.000000","23.480000","61.180000","41.250000","70.790000","63.940000","66.870000","13.790000","70.790000","5.200000","9.500000","33.560000","28.210000","3.436548","-0.135754","0.483152","-0.135754","-0.043165","-0.085090","0.823004","1.168734","90.000000","77.782173","48.652121","77.782173","-0.147631","-1.558017","103.973767","70.973958","89.190527","95.709280","82.965583","43.162989","53.119866","46.238829","44.702734","23.005350","-0.135754","-0.135754","0.483152","3.436548","3.436548","49.878602","0.483152","44.251521","77.782173","-0.085090","-0.043165","-0.128256","50.400000","25.750000","58.624003","34.717962","44.867180","37.419902","50.253419","58.666341","52.916546","<1B USD"
"UZE","USM","BB","9.5","11/29/2024","","","0.340000","5.50%","21.800000","14.930000","22.090000","7.160000","0.290000","21.880000","21.500000","0.960000","2.730000","20.250000","23.220000","13.000000","23.800000","7.000000","21.780000","61.180000","41.250000","70.790000","63.940000","66.870000","13.790000","70.790000","5.200000","9.500000","33.560000","28.210000","3.436548","-0.135754","0.483152","-0.135754","-0.043165","-0.085090","0.823004","1.168734","90.000000","77.782173","48.652121","77.782173","-0.147631","-1.558017","103.973767","70.973958","89.190527","95.709280","82.965583","43.162989","53.119866","46.238829","44.702734","23.005350","-0.135754","-0.135754","0.483152","3.436548","3.436548","49.878602","0.483152","44.251521","77.782173","-0.085090","-0.043165","-0.128256","50.400000","25.750000","58.624003","34.717962","44.867180","37.419902","50.253419","58.666341","52.916546","<1B USD"
"UZF","USM","BB","9.5","11/29/2024","6/1/2026","","0.340000","5.50%","21.750000","15.440000","22.200000","6.760000","0.450000","21.920000","21.510000","1.280000","3.200000","20.300000","23.500000","12.950000","23.700000","7.000000","21.890000","61.180000","41.250000","70.790000","63.940000","66.870000","13.790000","70.790000","5.200000","9.500000","33.560000","28.210000","3.436548","-0.135754","0.483152","-0.135754","-0.043165","-0.085090","0.823004","1.168734","90.000000","77.782173","48.652121","77.782173","-0.147631","-1.558017","103.973767","70.973958","89.190527","95.709280","82.965583","43.162989","53.119866","46.238829","44.702734","23.005350","-0.135754","-0.135754","0.483152","3.436548","3.436548","49.878602","0.483152","44.251521","77.782173","-0.085090","-0.043165","-0.128256","50.400000","25.750000","58.624003","34.717962","44.867180","37.419902","50.253419","58.666341","52.916546","<1B USD"
"VNO PRL","VNO","","10.5","12/13/2024","","","0.340000","5.40%","24.160000","13.750000","17.650000","3.900000","-6.510000","17.570000","17.310000","0.430000","1.970000","15.250000","19.460000","11.360000","19.460000","21.000000","17.390000","39.220000","22.420000","46.630000","41.420000","41.260000","12.310000","50.910000","8.180000","10.500000","66.220000","29.660000","2.186028","-0.229621","0.749331","-0.158911","-0.053114","-0.049443","-0.407732","0.322320","90.000000","69.334119","69.946476","75.698048","-0.406041","-0.644640","21.127202","33.517190","82.153089","96.209675","92.161975","39.635229","51.337068","52.643402","9.880283","11.391945","-0.158911","-0.229621","0.749331","2.186028","2.186028","35.217921","0.749331","64.595201","72.516084","-0.049443","-0.053114","-0.102557","56.360000","35.650000","59.567155","41.534158","53.479647","37.918016","50.909054","57.094469","58.525602","<1B USD"
"VNO PRM","VNO","","10.5","12/13/2024","","","0.330000","5.25%","23.400000","13.710000","17.080000","3.370000","-6.320000","17.140000","16.860000","-0.370000","1.300000","14.750000","18.990000","11.150000","18.990000","21.000000","16.830000","39.220000","22.420000","46.630000","41.420000","41.260000","12.310000","50.910000","8.180000","10.500000","66.220000","29.660000","2.186028","-0.229621","0.749331","-0.158911","-0.053114","-0.049443","-0.407732","0.322320","90.000000","69.334119","69.946476","75.698048","-0.406041","-0.644640","21.127202","33.517190","82.153089","96.209675","92.161975","39.635229","51.337068","52.643402","9.880283","11.391945","-0.158911","-0.229621","0.749331","2.186028","2.186028","35.217921","0.749331","64.595201","72.516084","-0.049443","-0.053114","-0.102557","56.360000","35.650000","59.567155","41.534158","53.479647","37.918016","50.909054","57.094469","58.525602","<1B USD"
"VNO PRN","VNO","","10.5","12/13/2024","","","0.330000","5.25%","22.920000","13.760000","17.000000","3.240000","-5.920000","17.220000","16.930000","-1.290000","0.410000","14.810000","18.970000","11.200000","18.970000","21.000000","16.750000","39.220000","22.420000","46.630000","41.420000","41.260000","12.310000","50.910000","8.180000","10.500000","66.220000","29.660000","2.186028","-0.229621","0.749331","-0.158911","-0.053114","-0.049443","-0.407732","0.322320","90.000000","69.334119","69.946476","75.698048","-0.406041","-0.644640","21.127202","33.517190","82.153089","96.209675","92.161975","39.635229","51.337068","52.643402","9.880283","11.391945","-0.158911","-0.229621","0.749331","2.186028","2.186028","35.217921","0.749331","64.595201","72.516084","-0.049443","-0.053114","-0.102557","56.360000","35.650000","59.567155","41.534158","53.479647","37.918016","50.909054","57.094469","58.525602","<1B USD"
"VNO PRO","VNO","","10.5","12/13/2024","","","0.280000","4.50%","19.700000","11.600000","14.410000","2.810000","-5.290000","14.870000","14.850000","-3.080000","-2.980000","12.510000","17.340000","10.030000","17.340000","21.000000","14.200000","39.220000","22.420000","46.630000","41.420000","41.260000","12.310000","50.910000","8.180000","10.500000","66.220000","29.660000","2.186028","-0.229621","0.749331","-0.158911","-0.053114","-0.049443","-0.407732","0.322320","90.000000","69.334119","69.946476","75.698048","-0.406041","-0.644640","21.127202","33.517190","82.153089","96.209675","92.161975","39.635229","51.337068","52.643402","9.880283","11.391945","-0.158911","-0.229621","0.749331","2.186028","2.186028","35.217921","0.749331","64.595201","72.516084","-0.049443","-0.053114","-0.102557","56.360000","35.650000","59.567155","41.534158","53.479647","37.918016","50.909054","57.094469","58.525602","<1B USD"
"WAFDP","WAFD","","10","12/27/2024","4/15/2026","","0.300000","4.88%","22.200000","12.600000","16.550000","3.950000","-5.650000","16.500000","16.870000","0.290000","-1.900000","15.440000","19.750000","12.020000","19.750000","35.000000","16.370000","29.700000","23.740000","38.620000","36.350000","30.030000","20.010000","39.180000","2.380000","10.000000","34.750000","25.670000","0.484258","-0.241960","0.251053","-0.230968","-0.182944","-0.010989","-0.145324","0.156993","48.740630","68.223583","30.084246","69.212843","-3.778163","0.340624","35.466594","26.200900","59.253449","94.577731","69.786688","32.429359","28.072428","59.552040","15.907483","9.123543","-0.230968","-0.241960","0.251053","0.484258","0.484258","15.266947","0.251053","26.512600","68.718213","-0.010989","-0.182944","-0.193933","43.450000","30.700000","51.947150","35.001855","45.225886","36.522685","49.072469","36.582312","64.576112","<1B USD"
"WBS PRF","WBS","","10","12/2/2024","","","0.330000","5.25%","24.400000","15.520000","19.300000","3.780000","-5.100000","19.630000","20.320000","-1.670000","-5.010000","18.020000","22.540000","15.100000","22.540000","10.000000","19.010000","52.480000","39.330000","63.990000","60.490000","58.670000","23.670000","65.000000","8.830000","10.000000","46.680000","20.200000","1.217153","-0.192615","0.334350","-0.179872","-0.132419","-0.105505","0.124250","1.598020","90.000000","72.664615","36.748029","73.811533","-2.465850","-2.081091","54.538399","89.971309","73.122816","89.091411","75.456042","36.441957","37.126222","42.571050","23.923832","28.895445","-0.179872","-0.192615","0.334350","1.217153","1.217153","23.859157","0.334350","32.878882","73.238074","-0.105505","-0.132419","-0.237924","57.660000","30.700000","59.387391","37.682807","48.613350","34.473677","46.375492","44.564934","49.704345","<1B USD"
"WFC PRA","WFC","","11","11/27/2024","12/15/2025","","0.290000","4.70%","21.540000","17.530000","18.680000","1.150000","-2.860000","19.490000","20.350000","-4.170000","-8.190000","18.160000","22.210000","17.360000","22.210000","5.000000","18.410000","76.000000","50.150000","81.500000","74.830000","80.350000","20.760000","81.500000","247.510000","11.000000","47.770000","26.500000","2.660886","-0.067485","0.515454","-0.067485","0.015635","-0.054138","0.590957","1.867925","90.000000","83.926380","51.236291","83.926380","1.379636","-0.764951","87.556924","101.915521","85.206066","6.708847","84.307120","94.688539","63.656650","51.799784","37.802331","32.598727","-0.067485","-0.067485","0.515454","2.660886","2.660886","40.785004","0.515454","46.720322","83.926380","-0.054138","0.015635","-0.038503","90.791833","40.600000","78.777895","37.914007","48.905477","36.819426","49.463051","67.956499","57.786770","<1B USD"
"WFC PRC","WFC","","11","11/27/2024","","","0.270000","4.38%","20.190000","16.050000","17.500000","1.450000","-2.690000","18.280000","19.190000","-4.290000","-8.820000","16.920000","21.180000","15.890000","21.180000","5.000000","17.250000","76.000000","50.150000","81.500000","74.830000","80.350000","20.760000","81.500000","247.510000","11.000000","47.770000","26.500000","2.660886","-0.067485","0.515454","-0.067485","0.015635","-0.054138","0.590957","1.867925","90.000000","83.926380","51.236291","83.926380","1.379636","-0.764951","87.556924","101.915521","85.206066","6.708847","84.307120","94.688539","63.656650","51.799784","37.802331","32.598727","-0.067485","-0.067485","0.515454","2.660886","2.660886","40.785004","0.515454","46.720322","83.926380","-0.054138","0.015635","-0.038503","90.791833","40.600000","78.777895","37.914007","48.905477","36.819426","49.463051","67.956499","57.786770","<1B USD"
"WFC PRD","WFC","","11","11/27/2024","","","0.270000","4.25%","19.890000","15.560000","17.060000","1.500000","-2.830000","17.810000","18.700000","-4.210000","-8.790000","16.530000","20.800000","15.470000","20.800000","5.000000","16.800000","76.000000","50.150000","81.500000","74.830000","80.350000","20.760000","81.500000","247.510000","11.000000","47.770000","26.500000","2.660886","-0.067485","0.515454","-0.067485","0.015635","-0.054138","0.590957","1.867925","90.000000","83.926380","51.236291","83.926380","1.379636","-0.764951","87.556924","101.915521","85.206066","6.708847","84.307120","94.688539","63.656650","51.799784","37.802331","32.598727","-0.067485","-0.067485","0.515454","2.660886","2.660886","40.785004","0.515454","46.720322","83.926380","-0.054138","0.015635","-0.038503","90.791833","40.600000","78.777895","37.914007","48.905477","36.819426","49.463051","67.956499","57.786770","<1B USD"
"WFC PRY","WFC","","11","11/27/2024","","","0.350000","5.63%","25.360000","21.190000","23.020000","1.830000","-2.340000","23.630000","24.080000","-2.580000","-4.410000","22.000000","25.360000","21.080000","25.360000","5.000000","22.690000","76.000000","50.150000","81.500000","74.830000","80.350000","20.760000","81.500000","247.510000","11.000000","47.770000","26.500000","2.660886","-0.067485","0.515454","-0.067485","0.015635","-0.054138","0.590957","1.867925","90.000000","83.926380","51.236291","83.926380","1.379636","-0.764951","87.556924","101.915521","85.206066","6.708847","84.307120","94.688539","63.656650","51.799784","37.802331","32.598727","-0.067485","-0.067485","0.515454","2.660886","2.660886","40.785004","0.515454","46.720322","83.926380","-0.054138","0.015635","-0.038503","90.791833","40.600000","78.777895","37.914007","48.905477","36.819426","49.463051","67.956499","57.786770","<1B USD"
"WFC PRZ","WFC","","11","11/27/2024","","","0.300000","4.75%","21.800000","17.490000","18.980000","1.490000","-2.820000","19.780000","20.470000","-4.040000","-7.300000","18.450000","22.290000","17.330000","22.290000","5.000000","18.700000","76.000000","50.150000","81.500000","74.830000","80.350000","20.760000","81.500000","247.510000","11.000000","47.770000","26.500000","2.660886","-0.067485","0.515454","-0.067485","0.015635","-0.054138","0.590957","1.867925","90.000000","83.926380","51.236291","83.926380","1.379636","-0.764951","87.556924","101.915521","85.206066","6.708847","84.307120","94.688539","63.656650","51.799784","37.802331","32.598727","-0.067485","-0.067485","0.515454","2.660886","2.660886","40.785004","0.515454","46.720322","83.926380","-0.054138","0.015635","-0.038503","90.791833","40.600000","78.777895","37.914007","48.905477","36.819426","49.463051","67.956499","57.786770","<1B USD"
"WRB PRE","WRB","BB","11.5","12/13/2024","","","0.360000","5.70%","25.590000","21.770000","21.670000","-0.100000","-3.920000","22.390000","23.790000","-3.230000","-8.920000","20.430000","25.620000","20.430000","25.680000","21.000000","21.390000","73.820000","51.170000","76.380000","62.140000","60.800000","23.650000","76.380000","28.000000","11.500000","35.000000","21.150000","2.121353","-0.033517","0.442642","-0.033517","0.187963","0.214145","1.109143","2.490307","90.000000","86.983504","45.411374","86.983504","5.855582","6.109043","124.217535","129.458099","81.687453","6.527372","81.159732","88.717042","94.536697","100.000000","53.211688","41.138255","-0.033517","-0.033517","0.442642","2.121353","2.121353","34.459698","0.442642","41.155455","86.983504","0.214145","0.187963","0.402107","67.650000","45.550000","73.467103","35.061088","45.300730","34.841804","46.860033","95.183070","100.000000","<1B USD"
"WRB PRF","WRB","BB","11.5","12/13/2024","","","0.320000","5.10%","24.510000","18.930000","19.400000","0.470000","-5.110000","20.220000","21.490000","-4.030000","-9.720000","19.000000","24.540000","18.790000","24.540000","21.000000","19.150000","73.820000","51.170000","76.380000","62.140000","60.800000","23.650000","76.380000","28.000000","11.500000","35.000000","21.150000","2.121353","-0.033517","0.442642","-0.033517","0.187963","0.214145","1.109143","2.490307","90.000000","86.983504","45.411374","86.983504","5.855582","6.109043","124.217535","129.458099","81.687453","6.527372","81.159732","88.717042","94.536697","100.000000","53.211688","41.138255","-0.033517","-0.033517","0.442642","2.121353","2.121353","34.459698","0.442642","41.155455","86.983504","0.214145","0.187963","0.402107","67.650000","45.550000","73.467103","35.061088","45.300730","34.841804","46.860033","95.183070","100.000000","<1B USD"
